Source (A),Source (B),Source (C),Source (D),Source (E),Source (F),Source (G),Source (H),Source (I),Source (J),Source (K),Source (L),Source (M),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
B0029U1A08,Kindle Store,"[11, 12]",3.0,0.8333333333333334,3.6341463414634148,1.0,"This is one man's evaluation ... perhaps yours will differ:  I found the layout unattractive and the content unappealing.  The author's preoccupation with ""sponsors"" signals less importance is placed on meeting the expectations/needs of the reader.It's sad but even a $1 a month seemed too expensive for the value of the content -- I deactivated the subscription after just a couple of days.",65,A20HABKJ0CDE1F,Underwhelming,1,1.5,63,96.41,50.00,19.65,25.77,21.00,25.40,80.95,50.79,7.94,4.76,3.17,0.00,1.59,0.00,0.00,3.17,17.46,11.11,6.35,6.35,3.17,0.00,11.11,6.35,3.17,0.00,3.17,3.17,6.35,3.17,3.17,0.00,0.00,1.59,4.76,0.00,0.00,0.00,1.59,12.70,4.76,0.00,3.17,3.17,0.00,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.59,0.00,1.59,0.00,0.00,0.00,4.76,6.35,3.17,7.94,0.00,3.17,4.76,1.59,0.00,0.00,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.40,9.52,0.00,1.59,0.00,0.00,0.00,3.17,3.17,4.76,0.00,3.17
B0029U1A08,Kindle Store,"[11, 19]",2.0,0.15789473684210525,3.6341463414634148,2.0,"I don't write reviews all that often considering everything I buy on Amazon.com but I wanted to warn those who are not of a liberal mindset and who don't care for endless listings of Erotica Kindle selections.I found the blog to be a good resource until I had to plow through the seemingly endless pages of Erotica book selections. I thought perhaps it was simply a one time blog that had this pattern, but after three days, I realized, that was not the case. One book for ""Religious"" reading was suggested and pages or Erotica for three days. I'm just thankful that the trial period was free.The final straw that broke the proverbial camel's back was when Steve - apparently the blog owner, recommended an ""historical"" book that was so left-wing, so completely biased with regard to the war in Iraq and the history of Iraq, the very first line of the book said it all. I can't quote it here but it went something like the ""occupation"" by the U.S. of Iraq and all the destruction the U.S. has caused in that country...well, I didn't need to read on to get the gist of the book's theme. If I wanted revisionist history, I could read other far more intellectual blogs with left leaning views.While Steve attempted to make it sound as if he wasn't promoting the book personally, he was by saying the author ""nailed"" the history of Iraq and it was a book everyone of any political persuasion should read. I had had enough at that point.If I wanted to raise my blood pressure I could find many far more interesting ways of doing so.  Reading erotica along with biased political rants aren't among the list of things I'd prefer doing to achieve this goal. Subscriber, beware.",300,A1JGEVZPPAEDNH,If you are Interested in Erotica and Left Wing books this one's for you,14,2.0,305,65.94,18.80,33.00,37.37,33.89,17.05,85.90,53.77,14.10,6.23,5.57,0.00,0.00,0.66,0.00,7.87,8.52,13.11,8.85,4.59,6.23,2.62,16.72,4.26,1.64,0.98,1.64,2.30,3.93,2.30,1.64,0.33,0.66,0.33,3.93,0.00,0.00,0.00,0.66,14.10,2.95,0.66,3.61,3.28,2.30,4.59,1.31,0.33,0.98,0.00,1.64,0.33,0.00,1.31,0.00,4.59,0.00,1.31,1.97,1.64,0.66,7.87,4.59,0.00,9.51,0.33,4.26,5.25,6.56,3.61,0.00,0.66,0.33,0.33,0.33,0.00,0.00,0.00,0.33,0.00,16.72,6.89,3.28,0.00,0.00,0.00,0.00,0.66,2.62,3.28,0.00,0.00
B004477Y6S,Kindle Store,"[17, 21]",3.0,0.6190476190476191,4.0476190476190474,5.0,"I live in Europe and have to say that reading international newspaper is something everyone tells you to do, but as a teenager like myself I never was motivated to try it out. Got my Kindle as a birthday present and scammed through all the newspapers available. At first I tried ""The Times"", which is the most popular and best newspaper I thought. But after seeing the high monthly subscription price I rejected the thought of subscribing ""The Times"" in order to improve my english skills. Later I took a glimpse at the ""Asian Newspaper"" section. ""Very interesting"", I thought, ""to get information directly from countries' local newspapers you nearly have no contact with."" And there I found ""China Daily US Edition"", which was perfect for me: news from China, the largest country in the world, in english and with an affordable price! I took the 14 days trial and was surprised that even with a low price of 4.99$ the articles had a quality compareable to ""The Times"" and ""The Independent"". Now I read the China Daily on a daily basis, getting inside-news from China and improving my english skills bit by bit. Try it out yourself! 14 days are for free.PRO:- cheap price- high quality articles- interesting view from a distant country's newspaper- articles about china, which are not in the global newsCONTRA:- censored(this can also be interesting as you can compare global news from China Daily to non-censored newspapers to get an idea of what the chinese government want their population to not be informed about)",259,A2DX2BL4K3NF1G,"Interesting, international and cheap!",4,5.0,263,89.86,42.46,82.54,80.80,23.91,24.71,83.65,50.95,12.17,7.98,5.70,0.38,1.52,0.00,0.38,4.18,9.51,15.97,5.70,3.42,5.32,1.52,12.93,7.98,4.18,1.52,1.52,1.90,4.56,3.80,0.76,0.00,0.00,0.76,4.94,0.00,0.38,0.00,0.00,9.51,3.04,1.14,0.38,1.90,1.90,1.52,1.14,0.76,0.38,0.00,0.38,0.00,0.38,0.00,0.00,10.27,0.38,3.80,3.80,3.04,0.00,3.80,8.37,0.00,16.73,0.00,9.89,6.46,2.28,0.00,0.00,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.39,3.42,3.42,1.14,0.00,0.00,0.76,2.66,6.08,0.76,0.76,0.38
B004477Y6S,Kindle Store,"[17, 19]",3.0,0.7894736842105263,4.0476190476190474,5.0,"Reading China Daily is a very different experience from that of reading other English-language newspapers' reports on China.The issue of political bias always arises with the media. China Daily takes a different stand on many issues (than that of other western medias), but it is at the same time scrupulously fair and balanced. It's intriguing to read another side of a story without knowing the native language.I strongly recommend it.",70,A1K7Q95LU1GT1M,A very different daily newspaper on China,7,5.0,73,96.05,24.66,72.89,76.42,24.33,27.40,78.08,45.21,12.33,1.37,1.37,0.00,0.00,0.00,0.00,10.96,9.59,16.44,4.11,1.37,2.74,1.37,10.96,10.96,5.48,0.00,0.00,2.74,2.74,2.74,0.00,0.00,0.00,0.00,5.48,0.00,0.00,0.00,0.00,12.33,1.37,0.00,0.00,0.00,1.37,9.59,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.11,0.00,0.00,2.74,1.37,0.00,0.00,5.48,0.00,12.33,0.00,6.85,5.48,4.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.07,6.85,1.37,0.00,0.00,0.00,0.00,1.37,0.00,2.74,2.74,0.00
B004477Y6S,Kindle Store,"[8, 12]",2.0,0.3333333333333333,4.0476190476190474,5.0,"I'm pleased with this kindle version. I used to read this newspaper in China, but I can not buy it in US. The kindle version is text rich and give all materials I want. Five bulks per month is reasonable, which is equal to the price they sell in China.",50,A5FGX9FGEQ0B7,Good information with good price,5,5.0,50,51.43,15.86,69.14,91.14,12.50,12.00,82.00,50.00,20.00,12.00,8.00,2.00,0.00,0.00,2.00,8.00,4.00,12.00,10.00,0.00,4.00,2.00,18.00,4.00,2.00,2.00,2.00,4.00,4.00,4.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,16.00,2.00,4.00,2.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,2.00,0.00,0.00,2.00,16.00,0.00,8.00,0.00,6.00,2.00,2.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
B004477Y6S,Kindle Store,"[10, 13]",3.0,0.5384615384615384,4.0476190476190474,5.0,"I subscribed to Shanghai Daily and China Daily at the same time. After several days of reading both of them, definitely I prefer China Daily. The quality of articles is much better than that in Shanghai Daily although in which there are more global news. The second good thing of China Daily is that it's much cheaper than Shanghai Daily. I really don't understand why Shanghai Daily sells better than China Daily because, to me, China Daily is obviously a better choice. If you want to get news about China, then try China Daily, you'll love it!",97,A1HHZJL94MLW4G,perfect newspaper to get news from China,7,5.0,97,71.92,30.30,93.09,99.00,16.17,15.46,83.51,47.42,13.40,7.22,4.12,0.00,2.06,0.00,1.03,6.19,4.12,15.46,7.22,5.15,5.15,1.03,13.40,20.62,10.31,2.06,1.03,5.15,6.19,6.19,0.00,0.00,0.00,0.00,4.12,0.00,0.00,0.00,0.00,15.46,3.09,2.06,3.09,2.06,2.06,6.19,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.00,0.00,8.25,1.03,4.12,1.03,5.15,0.00,0.00,11.34,2.06,19.59,0.00,5.15,14.43,0.00,0.00,0.00,2.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.43,5.15,5.15,0.00,0.00,0.00,1.03,0.00,0.00,3.09,0.00,0.00
B00491A8C6,Kindle Store,"[14, 15]",3.0,0.8666666666666667,4.719298245614035,5.0,"Jestem wiernym czytelnikiem Polityki i chociaz w ""kindlowym"" wydaniu ilustracji jest niewiele i sa czarno biale, to przeciez nie dla obrazk&oacute;w czytam ten tygodnik. A czyta sie wysmienicie. Brawo dla Polityki, ze weszla na terra incognita i jako pierwsza dala nam polska prase na nasze ""kundelki""!",46,A100W0D81FE0BN,Brawo Polityka,2,5.0,48,90.57,26.60,1.00,25.77,16.00,31.25,12.50,10.42,6.25,6.25,6.25,0.00,0.00,0.00,0.00,0.00,2.08,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.92,4.17,4.17,0.00,2.08,0.00,2.08,0.00,8.33,0.00,0.00,2.08
B00491A8C6,Kindle Store,"[37, 41]",3.0,0.8048780487804879,4.719298245614035,5.0,"Pierwszy polski magazyn przeznaczony na Amazon Kindle. wysokiej jakosci artykuly (i co wazne, nie tylko o polityce), humorystyczne obrazki oraz felietony. To wszystko dostepne na czytnik Kindle, ktorych coraz wiecej w Polsce.Cena miesiecznej subskrypcji jest bardzo atrakcyjna. 12 zl. to polowa tego co zaplacimy za wydania papierowe. Oby wiecej polskich wydawnictw wzielo przyklad z Polityki. Brawo!",56,A265UYVJZ3OR6F,Polityka zdobywa nowe medium,4,5.0,57,94.38,43.02,1.00,58.97,8.14,42.11,8.77,5.26,1.75,1.75,1.75,0.00,0.00,0.00,0.00,0.00,0.00,3.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.00,1.75,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.00,1.75,0.00,0.00,0.00,22.81,12.28,5.26,0.00,0.00,0.00,1.75,0.00,0.00,0.00,3.51,0.00
B00491A8C6,Kindle Store,"[18, 19]",3.0,0.8947368421052632,4.719298245614035,5.0,"O poziomie ""Polityki"" pisac nie trzeba, mysle, ze kazdy, kto siega -- czy to w postaci pliku na Kindla, czy kupujac papierowy magazyn -- wie czego mozna po tygodniku oczekiwac, wiec albo mu sie podoba i nie ma problemu, albo... sie nie podoba i takze nie ma problemu ;-)To co warto odnotowac na duzy plus dla wydawcy, to ODWAGA -- mysle, ze decyzja o wejsciu w e-rynek nie bylo latwa, zwazywszy na ilosc czytnikow w Polsce (z drugiej strony podziwiam wydawcow, ktorzy decyduja sie na przygotowanie aplikacji na iPada).Mimo tego cena miesiecznej prenumeraty (4 dolary) to jakby na to nie patrzec polowa tego, co musialbym przez taki miesiac zostawic w kiosku. A wiec znow plus ;-)Dalbym 5 gwiazdek, gdyby az tak bardzo nie skapiono nam grafik. Rysunki Mleczki, Sawki, etc. sa po prostu nieczytelne -- aczkolwiek nie za sprawa braku koloru (ktory do odbioru nie jest niezbedny!), lecz jak sadze dlatego, ze wydawca traktuje te sekcje nieco po macoszemu.To samo tyczy sie innych elementow kazdego wydania, ktorych po prostu brakuje (tabele, infografiki).Licze na to, ze w przetarte przez ""Polityke"" szlaki rusza inni wydawcy.PS prawie pol roku po napisaniu recenzji dokladam piata gwiazdke. Za to, ze w wydaniu na kindelka (i na iPada, podobno) pojawil sie bonusowy tekst, ktorego nie znajdziecie w wydaniu papierowym. Grafik nadal brakuje -- boli zwlaszcza wowczas, kiedy w tekscie sa odniesienia do tabel czy wykresow (co nie nastepuje jakos strasznie czesto) -- ale dodatkowy material chyba jakos tam rekompensuje ten deficyt.",245,A2SI0N14RS0KDP,"4 gwiazdki za odwage, dam piata za popracowanie nad niedociagnieciami (zmiana: piata gwiazdka za zmiany w kindelkowej Polityce)",18,5.0,244,94.29,48.36,1.00,19.64,34.86,30.33,11.48,6.56,1.23,1.23,1.23,0.00,0.00,0.00,0.00,0.00,0.41,4.10,0.82,0.00,0.82,0.00,0.82,0.00,0.00,0.00,1.23,0.00,2.05,0.82,1.23,0.00,0.41,0.00,0.82,0.82,0.00,0.82,0.00,0.82,0.00,0.00,0.82,0.00,0.00,0.00,0.41,0.00,0.41,0.00,0.41,0.00,0.41,0.00,0.00,2.05,0.00,0.41,0.00,1.23,0.82,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.41,0.00,0.00,0.82,0.00,0.82,0.00,0.00,0.00,29.51,5.33,9.43,0.00,0.82,0.00,0.41,6.15,1.64,0.00,5.74,0.00
B00491A8C6,Kindle Store,"[8, 37]",0.0,-0.5675675675675675,4.719298245614035,3.0,Nie ma sie czym tak podniecac. Rzucili Polakom jeden tytul i juz leca 5 gwiazdek. Nie chce dawac ocen na zachete. Co do Polityki to bardzo sredni tygodnik nieopiniotworczy prezentujacy jedna linie myslenia o Polsce co mozna zobaczyc od razu w pierwszym wydaniu na Kindle. Czekam przynajmniej na polskiego Newsweeka. Plus za cene(mimo okrojenia wydania elektronicznego) poza tym dlugo trzeba czekac na kolejne wydania.,64,A14IA2HYH51F8V,Spokojnie..,1,3.0,65,89.32,50.00,1.00,25.77,10.83,32.31,12.31,7.69,1.54,1.54,1.54,0.00,0.00,0.00,0.00,0.00,0.00,3.08,1.54,1.54,1.54,0.00,1.54,0.00,0.00,0.00,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.54,1.54,0.00,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.54,0.00,0.00,0.00,1.54,0.00,0.00,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.54,3.08,0.00,3.08,0.00,0.00,0.00,12.31,9.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.08,0.00
B00491A8C6,Kindle Store,"[8, 40]",0.0,-0.6,4.719298245614035,1.0,"Wielki plus za obecnosc tygodnika na platformie kindle. Cena wydaje sie rozsadna, jednak skasowalem dzis moja subskrpcje. Powodem tej decyzji jest irytujaco niski poziom zawartosci tygodnika. Artykuly maja charakter publikacji PR, a prezentowane tresci sa odbiciem prywatnych poglad&oacute;w autorow lub ich poboznych zyczen. Ogolnie oceniam nisko poziom dziennikarstwa, co niestety jest charakterystyczne dla polskiej prasy o dowolnej orientacji. Zapoznawanie sie z tego typu wywodami to strata czasu.Polityka",67,A2GQYD7KI8VJE0,POLITYKA,1,1.0,70,95.22,50.00,1.00,25.77,11.67,42.86,7.14,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,2.86,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,1.43,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,1.43,0.00,0.00,0.00,15.71,8.57,4.29,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,1.43
B007VFGTL6,Kindle Store,"[23, 25]",3.0,0.84,4.0,3.0,"This book contains some useful information, but it gets lost in amateur writing where wordiness, cliches, and punctuation and usage problems abound. As a writer, I quickly became impatient wading through it to find the information I needed. When I finally did reach it, I was disappointed to find the couple of practical how-to points, complete with pictures, shifted to general overviews of what you can do but which provided no ""click this, write there"" instruction as I expected and wanted. I'm relieved I didn't spend money on this book. It needs an editor. If you're writing for writers, it's important to be polished. That said, there IS some useful information herein, so it deserves a few stars. I understand a little better what Projects are (though not how to implement them) and Binders. I'm not sure I want to keep wrestling with this book to learn what I need, though, so I think I'm going to purchase an alternate guide.",161,A1A30BL7S8WBWF,"Some useful info, but hard to read",7,3.0,162,22.96,12.04,37.79,48.69,18.00,22.84,88.89,53.70,19.14,9.88,8.02,0.00,1.23,0.00,0.62,9.26,4.32,11.73,8.02,7.41,9.88,2.47,19.75,3.70,1.85,4.94,0.00,2.47,6.17,3.70,2.47,0.62,0.00,1.23,2.47,0.00,0.00,0.00,0.00,18.52,5.56,1.23,4.94,1.85,1.23,4.94,1.85,0.62,1.23,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,1.23,1.23,1.23,0.62,5.56,13.58,1.23,5.56,1.23,3.09,1.85,7.41,1.85,0.00,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.37,5.56,8.02,0.00,0.00,0.00,0.00,0.62,1.23,3.70,1.23,0.00
B007VFGTL6,Kindle Store,"[11, 13]",3.0,0.6923076923076923,4.0,4.0,"Scrivener for Writers (Apple Mac) is a very helpful, well-written manual on setting up a proper workflow with the Scrivener application. It can be read in linear form, or as a specific-topic reference guide for those, for example, who just want instruction on use of the Binder.I would give it five stars but for a failing common to how-to manuals: It spends too much of the opening pages of the book extolling the virtues of the subject product. This, I've always felt, is wasted text. I already know about the product for which I'm purchasing a help manual; I know how it's going to affect my life. Usually when a person purchases a help manual, they've already made the decision to purchase and use it; they do not need a sales pitch.",132,A14RAY8IJOQY7L,"A fine how-to, especially for novice users of Scrivener",9,4.0,136,82.62,44.16,28.81,53.41,27.20,19.85,83.09,53.68,12.50,5.88,4.41,0.00,0.00,0.00,1.47,6.62,11.76,14.71,7.35,8.09,5.15,0.74,16.91,2.94,0.74,3.68,0.74,0.74,2.94,2.21,0.74,0.00,0.00,0.74,5.88,0.00,0.00,0.00,0.00,16.18,3.68,5.88,2.21,1.47,1.47,2.21,0.74,0.00,0.00,0.74,0.74,0.00,0.74,0.00,0.00,3.68,2.21,0.74,2.94,0.00,0.74,4.41,11.76,0.74,9.56,0.74,4.41,3.68,6.62,0.74,0.00,3.68,0.00,0.00,0.74,0.00,0.00,0.00,0.74,0.00,18.38,4.41,5.15,0.74,1.47,0.00,0.00,2.21,0.00,2.94,1.47,0.00
B007VFGTL6,Kindle Store,"[10, 13]",3.0,0.5384615384615384,4.0,5.0,Phew. I love Srivener but sometimes feel that I'm missing out as there are so many features that look useful but ... I have no idea what to do with them. The online video tutorials are hopeless. However this book is really easy to read and cleared up all up all the mystery. I thoroughly recommend it.,57,A3LCL0U2LU5KL9,Scrivener clarified,2,5.0,56,20.29,14.19,74.76,59.59,9.33,19.64,89.29,57.14,17.86,8.93,7.14,0.00,0.00,0.00,1.79,8.93,3.57,12.50,10.71,7.14,10.71,1.79,17.86,3.57,1.79,1.79,0.00,5.36,8.93,5.36,3.57,0.00,0.00,3.57,5.36,0.00,0.00,0.00,0.00,17.86,3.57,0.00,0.00,3.57,3.57,7.14,5.36,3.57,0.00,1.79,1.79,0.00,0.00,0.00,0.00,7.14,1.79,0.00,5.36,0.00,0.00,0.00,14.29,0.00,7.14,0.00,5.36,1.79,5.36,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.07,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.79,0.00,0.00
B001S2PQYO,Kindle Store,"[10, 14]",2.0,0.42857142857142855,3.142857142857143,3.0,"As a resident of Las Vegas for over 20 years and as an early adopter of the Kindle I was thrilled to see that our local newspaper was finally coming out in a Kindle edition.Layout/presentation (4 stars):  The Kindle edition contains a ""Sections List"" which includes the major sections of that issue, i.e., news, business, Nevada, sports, etc. and shows how many articles are in that particular section.  However, it does not list the headlines, etc. for each section so you are forced to click between articles in a section rather than selecting an article directly from the sections list.  The articles themselves are laid out nicely and include clear and crisp photographs, charts, etc.Delivery (2 stars):  I have been a subscriber to the Kindle edition for 8 days now.  Of those 8 days, the paper was on my Kindle by 7 A.M. on 6 days, yesterday it did not arrive until mid-morning, and today as of the time of this posting (approx 9 AM) it had still not arrived.Review-Journal content (2 stars):  I am shocked to see a couple of reviewers here who believe the Review-Journal is a liberal newspaper.  That has not been my expierence at all.  In my opinion, the editors of the RJ are as far right as you can get. As far as reporting general news is concerned, the newspaper is okay (it is basically the only game in town). However, forget about it if you want a well-balanced and insightful editorial.  Almost daily the RJ editorials bash the democratic party no matter the issue.  They consistantly tow the Republican party line in support of big business and big oil.  If you are a conservative Republican, this is your newspaper.",296,A1ZUWOTZAM410M,Kindle Edition of the Las Vegas Review-Journal,7,3.0,297,83.73,45.96,38.14,44.24,21.21,22.22,76.77,50.17,9.43,4.71,2.02,0.34,1.68,0.00,0.67,4.71,10.10,13.80,7.74,4.71,7.07,1.68,11.11,6.06,3.03,1.01,3.03,2.36,4.04,2.36,1.35,0.00,0.00,0.00,4.04,0.00,0.00,0.00,0.00,6.73,0.67,0.67,1.35,1.35,1.01,3.37,2.36,1.68,0.34,0.00,0.00,0.00,0.00,0.00,0.00,3.03,1.35,0.00,1.35,0.34,0.00,3.37,9.43,0.34,14.48,1.35,8.42,4.71,4.71,1.35,0.34,0.67,0.00,0.00,1.68,0.00,1.01,0.34,0.34,0.00,17.17,6.73,5.72,0.00,0.00,0.00,0.00,1.35,0.67,0.00,2.36,0.34
